code;nameja;kana;nameen;lat;lon;citycode;arv
2521337;東近江市山上町;ひがしおうみしやまかみちょう;Higashiomi City Yamakami Town;35.08;136.30;2521300;0.8327
2521338;東近江市妹町;ひがしおうみしいもとちょう;Higashiomi City Imoto Town;35.11;136.26;2521300;0.9575
2521340;東近江市五個荘小幡町;ひがしおうみしごかしょうおばたちょう;Higashiomi City Gokashouobata Town;35.15;136.19;2521300;1.1456
2521341;東近江市躰光寺町;ひがしおうみしたいこうじちょう;Higashiomi City Taikoji Town;35.18;136.16;2521300;1.9384
2521342;東近江市八日市緑町;ひがしおうみしようかいちみどりまち;Higashiomi City Yokaichimidori Town;35.11;136.21;2521300;1.1295
2620100;福知山市内記;ふくちやましないき;Fukuchiyama City Naiki;35.30;135.13;2620100;1.4869
2620120;福知山市長田野町;ふくちやましおさだのちょう;Fukuchiyama City Osadano Town;35.28;135.18;2620100;0.9125
2520930;甲賀市土山町;こうかしつちやまちょう;Koka City Tsuchiyama Town;34.94;136.28;2520900;0.8040
2620130;福知山市三和町千束;ふくちやましみわちょうせんぞく;Fukuchiyama City Miwa Town Senzoku;35.22;135.23;2620100;0.8536
2620132;福知山市大江町河守;ふくちやましおおえちょうこうもり;Fukuchiyama City Ooe Town Komori;35.39;135.15;2620100;1.4671
2620200;舞鶴市下福井;まいづるししもふくい;Maizuru City Shimofukui;35.45;135.32;2620200;1.4761
2620220;舞鶴市浜;まいづるしはま;Maizuru City Hama;35.48;135.39;2620200;1.4761
2620231;舞鶴市北吸;まいづるしきたすい;Maizuru City Kitasui;35.47;135.39;2620200;1.0391
2620331;綾部市若竹町;あやべしわかたけちょう;Ayabe City Wakatake Town;35.30;135.26;2620300;1.1988
2620530;宮津市柳縄手;みやづしやなぎなわて;Miyazu City Yanaginawate;35.54;135.20;2620500;0.0000
2646320;伊根町亀島;いねちょうかめしま;Ine Town Kameshima;35.68;135.29;2646300;0.6689
2646331;伊根町日出;いねちょうひで;Ine Town Hide;35.68;135.27;2620500;0.6689
2621200;京丹後市弥栄町吉沢;きょうたんごしやさかちょうよしさわ;Kyotango City Yasaka Town Yoshisawa;35.63;135.10;2621200;0.6689
2621221;京丹後市久美浜町広瀬;きょうたんごしくみはまちょうひろせ;Kyotango City Kumihama Town Hirose;35.60;134.89;2621200;1.4331
2621230;京丹後市峰山町;きょうたんごしみねやまちょう;Kyotango City Mineyama Town;35.62;135.06;2621200;0.9475
2621231;京丹後市大宮町;きょうたんごしおおみやちょう;Kyotango City Omiya Town;35.58;135.10;2621200;1.1902
2621233;京丹後市丹後町;きょうたんごしたんごちょう;Kyotango City Tango Town;35.74;135.10;2621200;1.1167
2621235;京丹後市久美浜市民局;きょうたんごしくみはましみんきょく;Kyotango City Kumihama City Minkyoku;35.60;134.89499999999998;2621200;1.0181
2620131;福知山市夜久野町額田;ふくちやましやくのちょうぬかた;Fukuchiyama City Yakuno Town Nukata;35.32;135.00;2620100;1.1010
2520920;甲賀市甲賀町大久保;こうかしこうかちょうおおくぼ;Koka City Koka Town Okubo;34.90;136.23;2520900;0.9616
2520901;甲賀市水口町;こうかしみなくちちょう;Koka City Minakuchi Town;34.97;136.17;2520900;0.8664
2521131;湖南市中央東庁舎;こなんしちゅうおうひがしちょうしゃ;Konan City Chuuo East Office;35.00;136.08;2521100;1.1169
2544330;多賀町多賀;たがちょうたが;Taga Town Taga;35.22;136.29;2544300;1.2771
2521220;高島市今津町日置前;たかしましいまづちょうひおきまえ;Takashima City Imazu Town Hiokimae;35.42;136.02;2521200;0.9026
2521221;高島市朽木柏;たかしましくつきかせ;Takashima City Kutsukikase;35.35;135.92;2521200;0.9846
2521230;高島市マキノ町;たかしましまきのちょう;Takashima City Makino Town;35.46;136.04;2521200;1.1475
2521232;高島市朽木市場;たかしましくつきいちば;Takashima City Kutsukiichiba City;35.35;135.92499999999998;2521200;0.9733
2521235;高島市新旭町;たかしまししんあさひちょう;Takashima City Shin'asahi Town;35.35;136.04;2521200;1.1596
2521236;高島市勝野;たかしましかつの;Takashima City Katsuno;35.30;136.01;2521200;1.7490
2521237;高島市安曇川町;たかしましあどがわちょう;Takashima City Adogawa Town;35.33;136.02;2521200;1.1640
2521238;高島市今津町弘川;たかしましいまづちょうひろかわ;Takashima City Imazu Town Hirokawa;35.41;136.03;2521200;1.1422
2521434;米原市長岡;まいばらしながおか;Maibara City Nagaoka;35.36;136.37;2521400;1.0064
2521435;米原市米原;まいばらしまいばら;Maibara City Maibara;35.32;136.29;2521400;1.7490
2542530;愛荘町安孫子;あいしょうちょうあびこ;Aisho Town Abiko;35.17;136.24;2542500;1.1394
2542531;愛荘町愛知川;あいしょうちょうえちがわ;Aisho Town Echigawa;35.17;136.21;2542500;1.1474
2520100;大津市御陵町;おおつしごりょうちょう;Otsu City Goryo Town;35.02;135.85;2520100;0.5689
2520103;大津市南小松;おおつしみなみこまつ;Otsu City Minamikomatsu;35.24;135.96;2520100;1.7490
2520120;大津市国分;おおつしこくぶ;Otsu City Kokubu;34.97;135.90;2520100;0.8620
2520121;大津市木戸消防分団;おおつしきどしょうぼうぶんだん;Otsu City Kido Fire Brigade;35.20;135.92;2520100;1.0999
2521130;湖南市石部中央西庁舎;こなんしいしべちゅうおうにしちょうしゃ;Konan City Ishibe Chuo West Office;35.01;136.06;2521100;1.1195
2521120;湖南市中央森北公園;こなんしちゅうおうもりきたこうえん;Konan City Chuuomori Kita Park;35.01;136.08;2521100;1.1197
2521032;野洲市小篠原;やすしこしのはら;Yasu City Koshinohara;35.07;136.03;2521000;1.1583
2521030;野洲市西河原;やすしにしがわら;Yasu City Nishigawara;35.10;136.01;2521000;1.9397
2538431;竜王町小口;りゅうおうちょうおぐち;Ryuuo Town Oguchi;35.06;136.12;2538400;1.4686
2538331;滋賀日野町河原;しがひのちょうかわら;Shiga Hino Town Kawara;35.02;136.25;2538300;0.8456
3430431;海田町役場;かいたちょうやくば;Kaita Town Town Office;34.37;132.54;3430400;1.5657
2520830;栗東市安養寺;りっとうしあんようじ;Ritto City Anyoji;35.02;136.00;2520800;1.1177
2520631;草津市草津;くさつしくさつ;Kusatsu City Kusatsu;35.01;135.96;2520600;1.1354
2520431;近江八幡市安土町下豊浦;おうみはちまんしあづちちょうしもといら;Omihachiman City Azuchi Town Shimotoira;35.15;136.13;2520400;1.4916
2520420;近江八幡市出町;おうみはちまんしでまち;Omihachiman City De Town;35.13;136.105;2520400;1.9670
2520401;近江八幡市桜宮町;おうみはちまんしさくらみやちょう;Omihachiman City Sakuramiya Town;35.13;136.10;2520400;1.9539
2520132;大津市真野;おおつしまの;Otsu City Mano;35.13;135.92;2520100;1.7490
2520131;大津市南郷;おおつしなんごう;Otsu City Nango;34.94;135.91;2520100;1.9397
2520731;守山市石田町;もりやましいしだちょう;Moriyama City Ishida Town;35.07;135.98;2520700;2.0312
3430731;熊野町役場;くまのちょうやくば;Kumano Town Town Office;34.34;132.58;3430700;0.8082
3430930;坂町役場;さかちょうやくば;Saka Town Town Office;34.34;132.51;3430900;1.4761
3421530;江田島市江田島町;えたじましえたじまちょう;Etajima City Etaji Town;34.25;132.48;3421500;0.5689
4321522;天草市天草町;あまくさしあまくさまち;Amakusa City Amakusa Town;32.38;130.00;4321500;1.7490
4321524;天草市本渡町本渡;あまくさしほんどまちほんど;Amakusa City Hondo Town Hondo;32.45;130.18;4321500;1.0353
4321532;天草市倉岳町;あまくさしくらたけまち;Amakusa City Kuratake Town;32.41;130.34;4321500;0.9402
4321535;天草市河浦町;あまくさしかわうらまち;Amakusa City Kawaura Town;32.33;130.08;4321500;0.6689
4321536;天草市有明町;あまくさしありあけまち;Amakusa City Ariake Town;32.51;130.31;4321500;0.9419
4321537;天草市御所浦町;あまくさしごしょうらまち;Amakusa City Goshora Town;32.34;130.34;4321500;0.5689
4321538;天草市栖本町;あまくさしすもとまち;Amakusa City Sumoto Town;32.42;130.27;4321500;1.7490
4321539;天草市五和町;あまくさしいつわまち;Amakusa City Itsuwa Town;32.51;130.19;4321500;1.0884
4420300;中津市上宮永;なかつしかみみやなが;Nakatsu City Kamimiyanaga;33.59;131.19;4420300;1.3676
4420320;中津市植野;なかつしうえの;Nakatsu City Ueno;33.57;131.27;4420300;1.1279
4420322;中津市耶馬溪町;なかつしやばけいまち;Nakatsu City Yabakei Town;33.45;131.11;4420300;0.6689
4420334;中津市豊田町;なかつしとよだまち;Nakatsu City Toyoda Town;33.60;131.19;4420300;1.4529
4420335;中津市三光;なかつしさんこう;Nakatsu City Sanko;33.56;131.20;4420300;0.9978
4420336;中津市本耶馬渓町;なかつしほんやばけいまち;Nakatsu City Honyabakei Town;33.50;131.17;4420300;0.8937
4321521;天草市新和町;あまくさししんわまち;Amakusa City Shinwa Town;32.36;130.18;4321500;1.3901
4420337;中津市山国町;なかつしやまくにまち;Nakatsu City Yamakuni Town;33.40;131.04;4420300;0.6689
4420930;豊後高田市真玉;ぶんごたかだしまたま;Bungotakada City Matama;33.61;131.48;4420900;0.8125
4420932;豊後高田市香々地;ぶんごたかだしかかぢ;Bungotakada City Kakaji;33.66;131.53;4420900;1.7347
4421120;宇佐市院内町;うさしいんないまち;Usa City Innai Town;33.42;131.32;4421100;0.9555
4421134;宇佐市上田;うさしうえだ;Usa City Ueda;33.53;131.35;4421100;1.3552
4421135;宇佐市安心院町;うさしあじむまち;Usa City Ajimu Town;33.44;131.35;4421100;1.0462
4432231;姫島村役場;ひめしまむらやくば;Himeshima Village Town Office;33.72;131.65;4432200;0.0000
4421400;国東市国見町西方寺;くにさきしくにみまちさいほうじ;Kunisaki City Kunimi Town Saihoji;33.64;131.57;4421400;0.8125
4421401;国東市鶴川;くにさきしつるかわ;Kunisaki City Tsurukawa;33.56;131.73;4421400;1.6788
4421420;国東市田深;くにさきしたぶか;Kunisaki City Tabuka;33.57;131.73;4421400;2.1043
4421421;国東市国見町伊美;くにさきしくにみまちいみ;Kunisaki City Kunimi Town Imi;33.68;131.59;4421400;0.8125
4421434;国東市安岐町;くにさきしあきまち;Kunisaki City Aki Town;33.47;131.69;4421400;1.2862
4421435;国東市武蔵町;くにさきしむさしまち;Kunisaki City Musashi Town;33.50;131.72;4421400;1.7490
4420102;大分市明野北;おおいたしあけのきた;Ooita City Akenokita;33.23;131.66;4420100;1.5115
4420122;大分市新春日町;おおいたししんかすがまち;Ooita City Shinkasuga Town;33.23;131.59;4420100;0.9513
4420921;豊後高田市御玉;ぶんごたかだしおだま;Bungotakada City Odama;33.56;131.45;4420900;1.0113
4420133;大分市佐賀関;おおいたしさがのせき;Ooita City Saganoseki;33.25;131.87;4420100;1.4761
4321501;天草市牛深町;あまくさしうしぶかまち;Amakusa City Ushibuka Town;32.20;130.03;4321500;0.9040
4321235;上天草市姫戸町;かみあまくさしひめどまち;Kamiamakusa City Himedo Town;32.45;130.42;4321200;1.4761
4310221;熊本東区佐土原;くまもとひがしくさどわら;Kumamoto Higashi Ward Sadowara;32.79;130.78;4310200;1.4632
4310300;熊本西区春日;くまもとにしくかすが;Kumamoto Nishi Ward Kasuga;32.79;130.69;4310300;1.5429
4310431;熊本南区富合町;くまもとみなみくとみあいまち;Kumamoto Minami Ward Tomiai Town;32.72;130.68;4310400;2.1854
4310432;熊本南区城南町;くまもとみなみくじょうなんまち;Kumamoto Minami Ward Jonan Town;32.71;130.74;4310400;1.4799
4310530;熊本北区植木町;くまもときたくうえきまち;Kumamoto Kita Ward Ueki Town;32.90;130.69;4310500;0.9882
4320301;人吉市西間下町;ひとよししにしあいだしもまち;Hitoyoshi City Nishiaidashimo Town;32.21;130.76;4320300;1.1278
4320320;人吉市蟹作町;ひとよししがんつくりまち;Hitoyoshi City Gantsukuri Town;32.20;130.78;4320300;1.1632
4350130;錦町一武;にしきまちいちぶ;Nishiki Town Ichibu;32.20;130.84;4350100;1.3791
4351430;あさぎり町免田東;あさぎりちょうめんだひがし;Asagiri Town Mendahigashi;32.24;130.90;4351400;0.9841
4351431;あさぎり町上;あさぎりちょううえ;Asagiri Town Ue;32.22;130.90;4351400;0.9233
4351432;あさぎり町岡原;あさぎりちょうおかはる;Asagiri Town Okaharu;32.24;130.93;4351400;0.9037
4351433;あさぎり町須惠;あさぎりちょうすえ;Asagiri Town Sue;32.27;130.90;4351400;0.9882
4351434;あさぎり町深田;あさぎりちょうふかだ;Asagiri Town Fukada;32.24;130.87;4351400;1.1463
4350500;多良木町多良木;たらぎまちたらぎ;Taragi Town Taragi;32.26;130.94;4350500;0.9496
4321500;天草市本町;あまくさしほんまち;Amakusa City Hon Town;32.47;130.13;4321500;0.6689
4350520;多良木町上球磨消防署;たらぎまちかみくましょうぼうしょ;Taragi Town Kamikuma Fire Station;32.26;130.92;4350500;1.1060
4350730;水上村岩野;みずかみむらいわの;Mizukami Village Iwano;32.31;131.01;4350600;0.5689
4351030;相良村深水;さがらむらふかみ;Sagara Village Fukami;32.24;130.80;4351000;0.9882
4351120;五木村甲;いつきむらこう;Itsuki Village Ko;32.40;130.83;4351100;0.5689
4351230;山江村山田;やまえむらやまだ;Yamae Village Yamada;32.25;130.77;4351200;1.1933
4351331;球磨村渡;くまむらわたり;Kuma Village Watari;32.25;130.65;4351300;1.1167
4320520;水俣市牧ノ内;みなまたしまきのうち;Minamata City Makinochi;32.22;130.41;4320500;0.8125
4320530;水俣市陣内;みなまたしじんない;Minamata City Jinnai;32.21;130.41;4320500;1.7061
4348201;芦北町芦北;あしきたまちあしきた;Ashikita Town Ashikita;32.30;130.49;4348200;1.5657
4348220;芦北町田浦町;あしきたまちたのうらまち;Ashikita Town Tanora Town;32.36;130.51;4348200;0.5689
4348431;津奈木町小津奈木;つなぎまちこつなぎ;Tsunagi Town Kotsunagi;32.23;130.44;4348400;1.9750
4353131;苓北町志岐;れいほくまちしき;Reihoku Town Shiki;32.51;130.05;4353100;1.7490
4321200;上天草市大矢野町;かみあまくさしおおやのまち;Kamiamakusa City Oyano Town;32.59;130.43;4321200;1.5622
4321220;上天草市龍ヶ岳町;かみあまくさしりゅうがたけまち;Kamiamakusa City Ryugatake Town;32.39;130.39;4321200;1.5657
4321234;上天草市松島町;かみあまくさしまつしままち;Kamiamakusa City Matsushima Town;32.52;130.43;4321200;1.7490
4350630;湯前町役場;ゆのまえまちやくば;Yunomae Town Town Office;32.28;130.98;4350600;0.9234
4310130;熊本中央区大江;くまもとちゅうおうくおおえ;Kumamoto Chuuo Ward Ooe;32.80;130.72;4310100;1.2879
4420134;大分市舞鶴町;おおいたしまいづるまち;Ooita City Maizuru Town;33.24;131.62;4420100;2.0609
4420200;別府市鶴見;べっぷしつるみ;Beppu City Tsurumi;33.31;131.47;4420200;1.2378
4421246;豊後大野市緒方町;ぶんごおおのしおがたまち;Bungoono City Ogata Town;32.97;131.47;4421200;1.0277
4420401;日田市中津江村合瀬;ひたしなかつえむらごうせ;Hita City Nakatsue Village Gose;33.13;130.88;4420400;0.6689
4420402;日田市三本松;ひたしさんぼんまつ;Hita City Sanbonmatsu;33.32;130.93;4420400;1.1633
4420420;日田市天瀬町;ひたしあまがせまち;Hita City Amagase Town;33.25;131.02;4420400;0.9882
4420433;日田市上津江町;ひたしかみつえまち;Hita City Kamitsue Town;33.10;130.98;4420400;0.8125
4420435;日田市田島;ひたしたしま;Hita City Tashima;33.32;130.94;4420400;1.1574
4420438;日田市中津江村栃野;ひたしなかつえむらとちの;Hita City Nakatsue Village Tochino;33.13;130.95;4420400;0.6689
4420439;日田市大山町;ひたしおおやままち;Hita City Oyama Town;33.26;130.96;4420400;1.0949
4420440;日田市前津江町;ひたしまえつえまち;Hita City Maetsue Town;33.21;130.92;4420400;0.9994
4420820;竹田市竹田小学校;たけたしたけたしょうがっこう;Taketa City Taketa Elementary School;32.97;131.40;4420800;0.9882
4420821;竹田市直入小学校;たけたしなおいりしょうがっこう;Taketa City Naoiri Elementary School;33.07;131.37;4420800;0.9882
4420832;竹田市久住町;たけたしくじゅうまち;Taketa City Kuju Town;33.02;131.29;4420800;1.3164
